"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000038037.5_Socs1","Socs1",313.668067951276,2.63530039697261,0.317316844720192,8.30494958216417,9.98618422571723e-17,4.59940260460924e-14
"ENSMUSG00000053977.13_Cd8a","Cd8a",457.166856078992,3.6060655412003,0.434276139683899,8.30362345908546,1.00983337037528e-16,4.59940260460924e-14
"ENSMUSG00000104713.4_Gbp6","Gbp6",6364.21592101894,2.60545767107848,0.313989438854389,8.29791498906671,1.05954448361684e-16,4.73476444339269e-14
"ENSMUSG00000029298.15_Gbp9","Gbp9",2200.0722856481,2.08049836953216,0.250924060430699,8.29134665667807,1.1197342140452e-16,4.91107131952714e-14
"ENSMUSG00000016498.10_Pdcd1lg2","Pdcd1lg2",503.507708690738,4.4475129266146,0.536886111593693,8.28390384957548,1.19201860868681e-16,5.13304885966152e-14
"ENSMUSG00000024737.2_Slc15a3","Slc15a3",931.249485306381,2.58773504422705,0.313299498281172,8.25962077317045,1.46136004607897e-16,6.1805091663097e-14
"ENSMUSG00000035186.6_Ubd","Ubd",232.139842712621,4.52041389972496,0.547900361528626,8.25043058397176,1.57824830945568e-16,6.47025819280405e-14
"ENSMUSG00000068227.9_Il2rb","Il2rb",1321.30498824361,2.96038391945903,0.35883626222924,8.24995751841771,1.58450842417934e-16,6.47025819280405e-14
"ENSMUSG00000009292.18_Trpm2","Trpm2",998.84467209446,4.21266416472657,0.510950218232713,8.24476439074132,1.65485965195876e-16,6.64299932152395e-14
"ENSMUSG00000030142.10_Clec4e","Clec4e",527.233208967746,5.15192069297017,0.628295862888449,8.19983227214862,2.40722662926053e-16,9.38164812240675e-14
"ENSMUSG00000042351.9_Grap2","Grap2",329.433266746618,2.54670679207854,0.310597515662504,8.19937914392657,2.41631707256718e-16,9.38164812240675e-14
"ENSMUSG00000051998.14_Lax1","Lax1",134.387477660028,3.8018441520636,0.466229514504203,8.15444761386794,3.50779420196984e-16,1.33997738515248e-13
"ENSMUSG00000098934.1_Gm18853","Gm18853",1068.21568485124,4.60285342708427,0.564967952032922,8.14710535442202,3.72738923373305e-16,1.40126169224974e-13
"ENSMUSG00000048852.13_Gm12185","Gm12185",267.157564844206,2.43181653063712,0.298658725096491,8.14245935675057,3.87328540622701e-16,1.43335768064188e-13
"ENSMUSG00000030149.15_Klrk1","Klrk1",567.115800169168,2.70173913076083,0.333166503242069,8.10927600605102,5.09222585143545e-16,1.85545041639073e-13
"ENSMUSG00000030187.15_Klra2","Klra2",332.529983555481,2.59172836857606,0.320030915196118,8.09836876849169,5.57010057524503e-16,1.99882215188035e-13
"ENSMUSG00000026571.12_Dcaf6","Dcaf6",877.966535992976,-1.0273080778174,0.126999308670587,-8.08908401605598,6.01150958666651e-16,2.12502377687477e-13
"ENSMUSG00000030742.7_Lat","Lat",194.005136944572,3.05850621368916,0.378778880455549,8.0746482222313,6.76714526184364e-16,2.35695688796331e-13
"ENSMUSG00000031304.18_Il2rg","Il2rg",950.134995696364,2.3578048905247,0.293237839669727,8.04058880388797,8.94078084890773e-16,3.06889063225407e-13
"ENSMUSG00000015437.5_Gzmb","Gzmb",405.50802351791,3.79893268743679,0.473188991543407,8.02836235696387,9.87823551900612e-16,3.34223042903059e-13
"ENSMUSG00000029254.16_Stap1","Stap1",83.8858972062411,2.19667503557029,0.273838197209949,8.02179921556422,1.0420737898951e-15,3.47612332955994e-13
"ENSMUSG00000041481.16_Serpina3g","Serpina3g",1392.84757653153,2.52194921057721,0.315020796332011,8.00565943563689,1.18828164783405e-15,3.88494041368679e-13
"ENSMUSG00000066363.12_Serpina3f","Serpina3f",581.650414559508,2.78129760859188,0.34745741339662,8.00471511430107,1.19743561137956e-15,3.88494041368679e-13
"ENSMUSG00000079563.10_Pglyrp2","Pglyrp2",90.2487457489808,2.95341195462092,0.369304598018916,7.99722497489632,1.2725460033443e-15,4.07283507340627e-13
"ENSMUSG00000028874.14_Fgr","Fgr",417.3865548864,2.57101791266179,0.32178041023109,7.98997648991557,1.34964489285658e-15,4.2619986189887e-13
"ENSMUSG00000028064.17_Sema4a","Sema4a",1162.24092445327,2.49749064373304,0.312692956312726,7.98703838162341,1.3821906837045e-15,4.30734265169176e-13
"ENSMUSG00000049313.8_Sorl1","Sorl1",1109.31782380276,2.70606710489425,0.340193766075017,7.95448763249098,1.79874339278368e-15,5.53265435255698e-13
"ENSMUSG00000038179.13_Slamf7","Slamf7",1028.32685186107,2.91802457313356,0.367658449463206,7.93678093729105,2.07496053809461e-15,6.30043145951702e-13
"ENSMUSG00000034987.4_Hrh2","Hrh2",139.330470553042,2.7837839745955,0.350969203977639,7.9317043861571,2.1615848382828e-15,6.39937191373623e-13
"ENSMUSG00000068617.5_Efcab1","Efcab1",18.8528643821777,-3.04645663792027,0.384044718915986,-7.93255703793888,2.14679065534325e-15,6.39937191373623e-13
"ENSMUSG00000002699.13_Lcp2","Lcp2",778.973125961304,1.98795826724459,0.251802253656677,7.89491848613515,2.9050504013425e-15,8.49422391424639e-13
"ENSMUSG00000001281.10_Itgb7","Itgb7",927.997119483423,3.16663273599751,0.401510335065515,7.88680255386403,3.10027337976938e-15,8.95449691786074e-13
"ENSMUSG00000020227.10_Irak3","Irak3",233.017141031083,1.808839921512,0.229487445909625,7.88208659668619,3.21958759692043e-15,9.18707381270644e-13
"ENSMUSG00000051735.7_Rinl","Rinl",407.367213322584,2.44158997309786,0.310005549198275,7.87595570276795,3.38148035468893e-15,9.53416437148247e-13
"ENSMUSG00000002033.14_Cd3g","Cd3g",286.894119137618,3.02779712045595,0.385795863424963,7.84818451285665,4.22102894764799e-15,1.176127642307e-12
"ENSMUSG00000029449.11_Rhof","Rhof",98.8097727050499,2.36241176509378,0.301267699263479,7.84157004175774,4.44947623583178e-15,1.22536506010977e-12
"ENSMUSG00000023274.14_Cd4","Cd4",397.254348256365,2.24241555782538,0.28617361981875,7.83585698516035,4.65655653930248e-15,1.253248694055e-12
"ENSMUSG00000028859.14_Csf3r","Csf3r",398.948868870923,2.9778311647508,0.379995373607393,7.8364932090659,4.63303394874036e-15,1.253248694055e-12
"ENSMUSG00000032089.16_Il10ra","Il10ra",1381.62780576116,2.18442290726301,0.279052509474445,7.8279995094008,4.95693872870074e-15,1.31673441005865e-12
"ENSMUSG00000079227.10_Ccr5","Ccr5",2266.15357262052,2.27155175749404,0.290489728760584,7.81973175845473,5.29360169206853e-15,1.37773255466979e-12
"ENSMUSG00000044309.8_Apol7c","Apol7c",202.561758222851,3.4868473862159,0.446128292064545,7.81579525046448,5.46170938200752e-15,1.40603396742898e-12
"ENSMUSG00000027843.13_Ptpn22","Ptpn22",470.156088077967,2.72790369376553,0.349564070680643,7.80373019588077,6.01036184681222e-15,1.53063881698818e-12
"ENSMUSG00000028270.12_Gbp2","Gbp2",9489.63418768475,2.76128300383191,0.35410214381026,7.79798442935014,6.29037688117095e-15,1.58490729844311e-12
"ENSMUSG00000029204.7_Rhoh","Rhoh",284.744854338511,2.25929385638069,0.289860567759125,7.79441603198047,6.47070251981122e-15,1.61318019451799e-12
"ENSMUSG00000026395.16_Ptprc","Ptprc",5711.69847319638,2.33603699068007,0.300325779144116,7.77834322893436,7.34804857011284e-15,1.81282481598492e-12
"ENSMUSG00000022439.9_Parvg","Parvg",323.689840077061,2.56152629842586,0.329478251728164,7.77449280791754,7.57502942614461e-15,1.84955666936916e-12
"ENSMUSG00000031497.9_Tnfsf13b","Tnfsf13b",153.536694764404,2.21309097675322,0.284965898833364,7.76616074349073,8.09008713475344e-15,1.95515942550511e-12
"ENSMUSG00000018899.16_Irf1","Irf1",3238.69860851134,2.04474174133839,0.263740838439981,7.75284462365774,8.98565394981e-15,2.14965887017475e-12
"ENSMUSG00000027639.16_Samhd1","Samhd1",4209.89582724528,1.92884364522511,0.249022023133721,7.74567494453832,9.50754498257738e-15,2.25176695367363e-12
"ENSMUSG00000056145.5_AI504432","AI504432",344.821771732811,2.80176563274384,0.361943596531456,7.74089018176713,9.87231435684026e-15,2.31500884383569e-12
"ENSMUSG00000032172.8_Olfm2","Olfm2",47.9893775585248,-3.44478653830165,0.445472269865079,-7.73288658201998,1.05134958955555e-14,2.44119251755231e-12
"ENSMUSG00000038677.14_Scube3","Scube3",653.087840665511,3.06586838369427,0.396548874244334,7.73137583491219,1.06390414180769e-14,2.44635977617217e-12
"ENSMUSG00000046080.17_Clec9a","Clec9a",111.221166865696,3.40492879214762,0.440710964818866,7.72599064683371,1.10986779033881e-14,2.5275104563831e-12
"ENSMUSG00000090019.5_Gimap1","Gimap1",181.614762001993,2.49547511953649,0.323303580146876,7.71867456092756,1.17545598779651e-14,2.65138091571167e-12
"ENSMUSG00000047959.4_Kcna3","Kcna3",160.808967727346,3.37382770913655,0.437190751692777,7.7170610221586,1.19042668002831e-14,2.65981749903684e-12
"ENSMUSG00000024402.5_Lta","Lta",49.9748411652167,4.58795233586234,0.595227774683442,7.70789356780661,1.27911350643655e-14,2.83126395200404e-12
"ENSMUSG00000061414.8_Cracr2a","Cracr2a",155.261010571299,3.06880132042074,0.3982221171134,7.70625534981738,1.29563260469771e-14,2.84127431570932e-12
"ENSMUSG00000032093.7_Cd3e","Cd3e",195.187359745642,3.2240328538321,0.418889979717911,7.69661011228587,1.39723399200367e-14,3.03597154739586e-12
"ENSMUSG00000035208.16_Slfn8","Slfn8",831.09123976299,1.78640130532376,0.232276612106413,7.69083589227378,1.461768310924e-14,3.14732006144764e-12
"ENSMUSG00000037405.8_Icam1","Icam1",1151.55637677264,2.35205062317712,0.306189937866291,7.6816718392759,1.57025662572039e-14,3.35044665978034e-12
"ENSMUSG00000040809.10_Chil3","Chil3",6968.95459100639,9.0653213066651,1.18084224940826,7.67699606887191,1.62862427063307e-14,3.44395868086373e-12
"ENSMUSG00000021298.8_Gpr132","Gpr132",269.041737762767,3.21944648591886,0.419793802474391,7.66911390054467,1.73188595611949e-14,3.62991035263133e-12
"ENSMUSG00000057315.14_Arhgap24","Arhgap24",1300.21780243843,1.81428752850107,0.236850638781636,7.66004912561688,1.85861975034191e-14,3.86136404974543e-12
"ENSMUSG00000001588.12_Acap1","Acap1",406.461968808336,3.19421642549583,0.417675772636457,7.64759805275099,2.0476809730308e-14,4.19066850798434e-12
"ENSMUSG00000024164.15_C3","C3",30745.0727257631,3.82786122294184,0.500551023254087,7.6472947713839,2.0525145538177e-14,4.19066850798434e-12
"ENSMUSG00000006731.10_B4galnt1","B4galnt1",685.559851982344,2.24218431951287,0.293690455614403,7.63451544525751,2.26671316416054e-14,4.58844739999813e-12
"ENSMUSG00000026979.16_Psd4","Psd4",945.800080978242,2.53406623005875,0.332091901294483,7.63061736880979,2.3363215073293e-14,4.68927445589721e-12
"ENSMUSG00000049744.15_Arhgap15","Arhgap15",407.486295071353,2.21285117663937,0.290130421346792,7.62709117633119,2.40109778804572e-14,4.7389666676729e-12
"ENSMUSG00000104291.1_A130071D04Rik","A130071D04Rik",249.267917636723,3.30221864752488,0.432936567843921,7.62748839621089,2.39371345732643e-14,4.7389666676729e-12
"ENSMUSG00000057058.16_Skap1","Skap1",195.623442167563,3.22697142623908,0.423423774484773,7.62113896454137,2.51447062789066e-14,4.92171259098864e-12
"ENSMUSG00000060586.11_H2-Eb1","H2-Eb1",18293.5400503942,2.69851604417181,0.354495685466237,7.61226766588905,2.69328055813305e-14,5.22849645400191e-12
"ENSMUSG00000023947.8_Nfkbie","Nfkbie",621.640881771118,2.02344346232855,0.266059885315806,7.60521812571172,2.84423769233273e-14,5.47666061017954e-12
"ENSMUSG00000091575.2_2010016I18Rik","2010016I18Rik",133.690069538033,3.76226180077498,0.494989155451405,7.60069540784988,2.94543636838914e-14,5.62578346362326e-12
"ENSMUSG00000014602.15_Kif1a","Kif1a",189.519459592498,2.29227796166372,0.301754592289597,7.59649735326576,3.04253520167141e-14,5.75054486403763e-12
"ENSMUSG00000020573.17_Pik3cg","Pik3cg",761.913295299964,1.90430599464501,0.250705615251753,7.59578517111691,3.05931706159746e-14,5.75054486403763e-12
"ENSMUSG00000040829.14_Zmynd15","Zmynd15",476.520498584917,3.50597122997806,0.46220162670826,7.58537189699468,3.31534737503158e-14,6.18273127797228e-12
"ENSMUSG00000060550.16_H2-Q7","H2-Q7",3827.84956686494,2.22695720814495,0.294446237507901,7.56320483832027,3.93257568117329e-14,7.27649394007095e-12
"ENSMUSG00000055994.15_Nod2","Nod2",160.599261460576,2.84340887170193,0.376643133384063,7.54934477672397,4.3745341316641e-14,8.03150902126608e-12
"ENSMUSG00000075010.5_AW112010","AW112010",1743.15592247791,3.31897544558971,0.439833888582225,7.54597481401035,4.48916807146103e-14,8.17857358496024e-12
"ENSMUSG00000032776.9_Mctp2","Mctp2",165.041341053911,3.05379898326501,0.404873634319663,7.54259779942578,4.6070036959494e-14,8.32918133853937e-12
"ENSMUSG00000030577.14_Cd22","Cd22",354.386599543022,2.65102465139851,0.351663269538256,7.53853154717973,4.75293009636966e-14,8.52790881836507e-12
"ENSMUSG00000036931.15_Nfkbid","Nfkbid",93.8641256530504,2.49054814128715,0.33044067423693,7.53705077935231,4.80719176145702e-14,8.56041576528933e-12
"ENSMUSG00000030789.9_Itgax","Itgax",2923.72352147148,2.96382835784183,0.393382030035994,7.5342240660323,4.91247113366849e-14,8.68260942759735e-12
"ENSMUSG00000022657.9_Cd96","Cd96",103.853801196651,3.05859027776287,0.406076456723606,7.5320551761135,4.99478421807259e-14,8.76270143858009e-12
"ENSMUSG00000028071.12_Sh2d2a","Sh2d2a",194.288357812483,2.90018593393922,0.385688275902411,7.51950763126915,5.49829093445762e-14,9.5751119479187e-12
"ENSMUSG00000022885.16_St6gal1","St6gal1",556.114180352132,-1.70138858908967,0.226458156454897,-7.51303735632293,5.77710336159702e-14,9.98722014715795e-12
"ENSMUSG00000060131.11_Atp8b4","Atp8b4",545.200539342891,2.58189402692667,0.344132434647089,7.50261750123735,6.2555894755301e-14,1.065880439845e-11
"ENSMUSG00000053318.7_Slamf8","Slamf8",705.288485242915,2.90749871327564,0.387691513556043,7.49951601108583,6.40538984682887e-14,1.08360895094496e-11
"ENSMUSG00000030124.2_Lag3","Lag3",112.81534917137,2.7232110914131,0.363206089134335,7.49770219410033,6.49462470410889e-14,1.08421117009712e-11
"ENSMUSG00000071713.6_Csf2rb","Csf2rb",1901.62605922478,2.71437087582948,0.362032763285038,7.49758350929244,6.5005060865475e-14,1.08421117009712e-11
"ENSMUSG00000064262.7_Gimap8","Gimap8",413.740042137616,2.50381063570121,0.334036635245702,7.49561686208317,6.59872824552235e-14,1.09289706130735e-11
"ENSMUSG00000073409.12_H2-Q6","H2-Q6",3855.23081507867,2.40401098134505,0.320777587300242,7.49432340824654,6.66412228829584e-14,1.09606300191666e-11
"ENSMUSG00000024401.14_Tnf","Tnf",200.105521586006,2.96916103206726,0.396312218409911,7.49197449420098,6.78451092364072e-14,1.10616230623685e-11
"ENSMUSG00000027636.11_Sla2","Sla2",81.274076527996,3.14034210247141,0.41919797198721,7.49131034099379,6.81893669610624e-14,1.10616230623685e-11
"ENSMUSG00000032578.7_Cish","Cish",361.197321329931,2.55592231371263,0.341362740239951,7.48740859039277,7.02467553975818e-14,1.13178513934444e-11
"ENSMUSG00000015314.10_Slamf6","Slamf6",159.251551319032,2.76209069888872,0.368960749358952,7.48613695003519,7.09303829000946e-14,1.13507783013908e-11
"ENSMUSG00000039057.11_Myo16","Myo16",29.4649566947182,4.98950295278506,0.666837454606333,7.48233758964636,7.30120973939417e-14,1.16054933871014e-11
"ENSMUSG00000026875.14_Traf1","Traf1",655.351983154294,2.75634181384078,0.368448854789651,7.4809346752194,7.37958565293356e-14,1.16518737736052e-11
"ENSMUSG00000018654.17_Ikzf1","Ikzf1",684.753353787919,1.81798124318408,0.243153225196572,7.47668981858814,7.62180238801007e-14,1.19546203813e-11
"ENSMUSG00000073555.1_Gm4951","Gm4951",1316.61439800255,2.13363022027678,0.285469711417367,7.47410367875189,7.77318391536482e-14,1.21118478849671e-11
"ENSMUSG00000074570.14_Cass4","Cass4",131.541275233625,1.80042192275,0.2413028934418,7.46125293845367,8.57035436383306e-14,1.32666844936616e-11
"ENSMUSG00000047810.9_Ccdc88b","Ccdc88b",1010.44031203609,2.80652232963518,0.376777830203658,7.44874593103894,9.42316406852884e-14,1.44920920648725e-11
"ENSMUSG00000049625.6_Tifab","Tifab",496.423806355319,1.93600436156931,0.260107396482467,7.4430961508617,9.83524465124515e-14,1.49933566086767e-11
"ENSMUSG00000086513.3_9130208D14Rik","9130208D14Rik",106.762159960797,2.90104303906764,0.389791335898767,7.44255393049851,9.87571200368845e-14,1.49933566086767e-11
"ENSMUSG00000076752.2_Tcrg-C2","Tcrg-C2",38.7211669558652,3.79275730283442,0.510163098135316,7.43440150159277,1.05042465183725e-13,1.58460238561232e-11
"ENSMUSG00000061577.12_Adgrg5","Adgrg5",189.29472951194,3.61145944139287,0.486532518101013,7.42285316403675,1.14623832469661e-13,1.71792335913083e-11
"ENSMUSG00000090942.1_F830016B08Rik","F830016B08Rik",1238.2023775097,2.96512107138997,0.39950222852224,7.42203887662396,1.1533094667362e-13,1.71792335913083e-11
"ENSMUSG00000051457.7_Spn","Spn",843.641204882191,1.95701393258157,0.26382927195623,7.41772858663782,1.19145942213467e-13,1.76365780961485e-11
"ENSMUSG00000033576.12_Apol6","Apol6",361.234023035161,3.61405630502266,0.487274824506644,7.41687467371584,1.199163183554e-13,1.76403607697472e-11
"ENSMUSG00000037860.15_Aim2","Aim2",226.424167877647,2.37056282066604,0.319890790102329,7.41053788984585,1.25788175691865e-13,1.83899206980625e-11
"ENSMUSG00000042333.16_Tnfrsf14","Tnfrsf14",427.059566227332,2.34415114765232,0.31643661293733,7.40796434992993,1.28252766784462e-13,1.85215763934341e-11
"ENSMUSG00000054072.12_Iigp1","Iigp1",10058.7693487144,2.27815326851814,0.307517663727282,7.40820296598797,1.28022270680922e-13,1.85215763934341e-11
"ENSMUSG00000021451.16_Sema4d","Sema4d",1240.6221759317,2.34762887008491,0.316974505699221,7.40636495325144,1.29808299235035e-13,1.86326046005004e-11
"ENSMUSG00000042046.15_Dstyk","Dstyk",1372.1264186172,-1.15191645775632,0.155633687514649,-7.4014596463757,1.34695612426662e-13,1.92176559320063e-11
"ENSMUSG00000055809.7_Dnaaf3","Dnaaf3",134.682380143306,3.0460327543535,0.412059996131431,7.39220691877581,1.4441155829395e-13,2.04804990816401e-11
"ENSMUSG00000064065.15_Ipcef1","Ipcef1",228.701195581788,2.20351563331602,0.298511800939081,7.38167009272007,1.56316143914599e-13,2.20368544790081e-11
"ENSMUSG00000034833.10_Tespa1","Tespa1",95.8146966731,3.19363538482531,0.433290214613339,7.37066122685288,1.69783793215423e-13,2.37938423580715e-11
"ENSMUSG00000050600.5_Zfp831","Zfp831",170.361336160025,3.44370826915408,0.467400829578684,7.36778381899374,1.73487809436792e-13,2.41699134041234e-11
"ENSMUSG00000044199.6_S1pr4","S1pr4",86.6657569964182,2.81644783532802,0.382576509171689,7.36178978010403,1.81460584485319e-13,2.50002881999513e-11
"ENSMUSG00000098112.7_Bin2","Bin2",438.569041317059,2.26115226574951,0.307150111375922,7.36171722556231,1.81559262387757e-13,2.50002881999513e-11
"ENSMUSG00000064109.8_Hcst","Hcst",64.602090161818,3.02193626183978,0.410668718132326,7.35857426780203,1.85884829519059e-13,2.54479555047942e-11
"ENSMUSG00000040061.17_Plcb2","Plcb2",469.365331924575,2.93991757783934,0.399833174117774,7.35286056322422,1.94009297557147e-13,2.64075643870314e-11
"ENSMUSG00000018920.11_Cxcl16","Cxcl16",2717.69918873807,2.94092678616263,0.400366357145609,7.34558919268296,2.04854666746695e-13,2.77244452984499e-11
