"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
756.993257995536,5.779775321182,0.984879800047897,5.86850834071419,4.39733282455596e-09,4.05110664945938e-05,"ENSMUSG00000020014.17_Cfap54"
679.773501328537,1.97279885829384,0.338891054195413,5.82133648519465,5.83789026245467e-09,4.05110664945938e-05,"ENSMUSG00000087819.1_Gm25117"
62.3238937905018,2.7924987438479,0.473853731708907,5.89316609109953,3.78865250132636e-09,4.05110664945938e-05,"ENSMUSG00000115301.1_Gm6330"
605.559993524549,1.92442406343159,0.343166498508704,5.60784363215684,2.04862983988762e-08,0.000106620940016951,"ENSMUSG00000023033.14_Scn8a"
239.30257753018,0.510143571965828,0.092231958042742,5.53109337361588,3.18240855853096e-08,0.000107045470136278,"ENSMUSG00000001518.12_Itfg2"
1336.57908300839,-1.34541052588803,0.24524858993388,-5.4859052451668,4.11357364343466e-08,0.000107045470136278,"ENSMUSG00000021822.3_Plau"
229.995463987272,2.47664030991363,0.44663554567975,5.54510346046092,2.93780407418296e-08,0.000107045470136278,"ENSMUSG00000095590.1_Gm24305"
127292.700938662,1.7953884545867,0.326692321180403,5.49565550882741,3.89261741888537e-08,0.000107045470136278,"ENSMUSG00000099021.1_Rn7s1"
53.9698289835715,-4.67826210941674,0.857236084993768,-5.45737888466366,4.8321453615997e-08,0.000111772891264203,"ENSMUSG00000094694.6_Ighv1-9"
47.0517792255576,2.42671200285366,0.446869357665289,5.43047304816835,5.62048676696876e-08,0.000117007293514756,"ENSMUSG00000096768.7_Gm47283"
933.783878747606,7.07813179411126,1.32486841813509,5.34251680938593,9.16648681014144e-08,0.000159023268677937,"ENSMUSG00000015519.12_2310057J18Rik"
159.56729968876,0.696288137452278,0.130229186911333,5.34663660248718,8.96036614594174e-08,0.000159023268677937,"ENSMUSG00000017405.14_Nek8"
562.991357303413,0.565084776686789,0.108552665364265,5.20562783779249,1.93341789798926e-07,0.000269133502749151,"ENSMUSG00000037784.14_Dzip1l"
366.474570086549,1.72315168881271,0.331052265572319,5.20507444899598,1.93918846250229e-07,0.000269133502749151,"ENSMUSG00000065701.1_Rny1"
61.2512274165915,3.49421560288333,0.670916245690633,5.2081248968512,1.90758512406799e-07,0.000269133502749151,"ENSMUSG00000093355.1_Snora26"
5816.62720539436,-0.707483330411714,0.137609023587916,-5.14125681561659,2.72906718523941e-07,0.000355085754139462,"ENSMUSG00000034707.7_Gns"
1380.30037214645,0.984364325237595,0.19372950709758,5.08112749567767,3.75201177078608e-07,0.000459466947318968,"ENSMUSG00000088789.1_Scarna13"
654.214873796842,2.32156797687323,0.462862338030829,5.01567698670399,5.28470506002599e-07,0.000611205499664562,"ENSMUSG00000065226.1_Gm25791"
54.9177418105191,2.4546674781102,0.492083377529701,4.98831618827044,6.09078243601018e-07,0.000667357414488737,"ENSMUSG00000092051.2_Gm17229"
1331.87043733827,0.855034318415381,0.172239893065482,4.96420604540387,6.89826789234963e-07,0.000718040704914673,"ENSMUSG00000022629.17_Kif21a"
1502.33321116613,-0.323723438782112,0.0657825653297017,-4.92111302074664,8.60534156100751e-07,0.000725860051658698,"ENSMUSG00000027363.15_Usp8"
424.494537249863,0.601123668063313,0.121946650498001,4.92939876256106,8.24830641920009e-07,0.000725860051658698,"ENSMUSG00000039842.15_Mcph1"
18.444807869075,4.8271382529608,0.981405808936364,4.91859555854106,8.71673613770172e-07,0.000725860051658698,"ENSMUSG00000077575.1_Gm24888"
22.4803671008645,2.72487083027444,0.553285381440174,4.92489214730695,8.44068961653929e-07,0.000725860051658698,"ENSMUSG00000080538.1_Gm25541"
82.5340671788371,2.18119590201832,0.440679619809817,4.94961828041799,7.43591765719447e-07,0.000725860051658698,"ENSMUSG00000100162.2_Gm20687"
180.343474668276,0.58820655973351,0.120184175551885,4.89420971631641,9.87015440338267e-07,0.000761025460628224,"ENSMUSG00000022325.14_Pop1"
730.90723760162,0.966663922810121,0.19749652965128,4.89458687966296,9.85124498397462e-07,0.000761025460628224,"ENSMUSG00000061143.15_Maml3"
31442.4021143532,5.4523900028969,1.11799932315162,4.87691708750477,1.07756701532703e-06,0.000801171075895646,"ENSMUSG00000022129.4_Dct"
272.334073299119,2.0127298083948,0.41379907540631,4.86402683819073,1.15021307083753e-06,0.000825694334782611,"ENSMUSG00000064563.1_Snora7a"
480.626848257471,-0.693923158654029,0.142937950572213,-4.8547160210154,1.20559383978776e-06,0.000836601751890052,"ENSMUSG00000015027.11_Galns"
485.606245317525,1.56142126827074,0.32305740474648,4.83326258841231,1.34313434057483e-06,0.00089052647954701,"ENSMUSG00000016356.18_Col20a1"
1473.0686473365,-2.16274531569778,0.447820970058908,-4.82948646958913,1.36885615071113e-06,0.00089052647954701,"ENSMUSG00000076617.9_Ighm"
80.614040306105,0.981934392879016,0.203802391334571,4.81807100716021,1.44952788409842e-06,0.00091443246942912,"ENSMUSG00000085399.7_Foxd2os"
1948.56724883112,-0.370857352174389,0.0772306359154681,-4.80194611605046,1.57130980832063e-06,0.000922653780170197,"ENSMUSG00000027893.14_Ahcyl1"
3676.7730766864,-0.486632918413896,0.101405430493824,-4.798884202198,1.59552003487977e-06,0.000922653780170197,"ENSMUSG00000028530.14_Jak1"
48.183452521993,3.9060287478759,0.812886658442278,4.8051332954104,1.54648439129465e-06,0.000922653780170197,"ENSMUSG00000094668.1_Gm24871"
302.980077653037,3.17820678806724,0.66386409002476,4.78743591621095,1.68925652506934e-06,0.000925445851023513,"ENSMUSG00000029167.13_Ppargc1a"
1108.20720002712,-0.394630227429709,0.0824247004564895,-4.78776659477249,1.68647625540154e-06,0.000925445851023513,"ENSMUSG00000059923.13_Grb2"
122.65665576517,1.08275567094318,0.228424185048098,4.74010959354059,2.13602651634935e-06,0.00114020000044515,"ENSMUSG00000007207.10_Stx1a"
1775.09289572758,5.55787384711932,1.17865175893477,4.71545034823717,2.41176703707551e-06,0.00125520415444595,"ENSMUSG00000022243.10_Slc45a2"
30.0892947958194,1.79110778338559,0.38077241953624,4.70388003828392,2.5526326819722e-06,0.00129611480910481,"ENSMUSG00000104737.1_Gm42937"
135.261514944237,0.761377731416401,0.163412403554413,4.65924076052696,3.17377819120135e-06,0.0015016298723734,"ENSMUSG00000046806.13_Cyren"
179.590406888839,0.95346509247651,0.20443636735884,4.66387221018718,3.10314125236789e-06,0.0015016298723734,"ENSMUSG00000098318.7_Lockd"
46.8513666174669,1.78808769432158,0.383255637333389,4.66552222626839,3.07834217311849e-06,0.0015016298723734,"ENSMUSG00000113216.1_Gm40841"
228.704706974175,1.71020292583716,0.368241103428465,4.64424777656409,3.41317740010057e-06,0.00155059572457717,"ENSMUSG00000022449.14_Adamts20"
555.583379276203,-0.481219384379659,0.104004672453497,-4.62690159035713,3.71176769993923e-06,0.00155059572457717,"ENSMUSG00000025509.15_Pnpla2"
200.981819004733,-0.613196541595253,0.132534907625767,-4.62667951093087,3.71574818490403e-06,0.00155059572457717,"ENSMUSG00000030595.15_Nfkbib"
22.9947413550109,1.3582994929338,0.292931018389456,4.63692612821192,3.53628723554185e-06,0.00155059572457717,"ENSMUSG00000087365.7_C430049B03Rik"
214.463979249202,2.14677815179477,0.463920616223081,4.62746874513217,3.70162072982576e-06,0.00155059572457717,"ENSMUSG00000104339.1_C130089K02Rik"
27.9407616509132,2.06381496446287,0.446113515807317,4.62621035080736,3.72417072864148e-06,0.00155059572457717,"ENSMUSG00000107226.1_Gm43594"
561.183815919473,0.454290383345381,0.0983244151544914,4.62032123589631,3.83146347720579e-06,0.00155931340865197,"ENSMUSG00000020453.17_Patz1"
47.6776452917085,3.73108818176269,0.808134903459704,4.61691255480927,3.8949129239073e-06,0.00155931340865197,"ENSMUSG00000077611.1_Gm23946"
103.586407043457,2.08542277944774,0.453958608466526,4.59386107137014,4.35119120013661e-06,0.00170911506423479,"ENSMUSG00000108478.1_Gm19514"
418.325159149778,0.34978492839492,0.0762716197641211,4.58604300625411,4.51725591302978e-06,0.00174148580736026,"ENSMUSG00000062031.13_Pgghg"
702.060168110273,0.523075120584675,0.114457538825166,4.57003641659353,4.87639471561715e-06,0.00181279973553068,"ENSMUSG00000025821.9_Zfp282"
248.983174317936,0.533335211983048,0.116611176305447,4.5736200326635,4.79368843341877e-06,0.00181279973553068,"ENSMUSG00000090290.2_Tarbp1"
1914.89186755568,-0.340789173868071,0.0748098312727104,-4.55540626239035,5.22844277192464e-06,0.00190957406361276,"ENSMUSG00000006169.19_Clint1"
262.916968660261,1.88336999609498,0.415512989108758,4.53263807741524,5.8251573916479e-06,0.00202113544298877,"ENSMUSG00000021097.15_Clmn"
132.821743200642,1.17533011674961,0.259185730388722,4.53470225767008,5.76848012103087e-06,0.00202113544298877,"ENSMUSG00000026064.16_Ptp4a1"
39.3934352670548,1.92867417359903,0.425055379062054,4.53746563060777,5.69343056275882e-06,0.00202113544298877,"ENSMUSG00000084744.1_Gm25291"
1461.78977374587,-0.705451104952365,0.1560584942601,-4.52042747366638,6.17148858692062e-06,0.00203933411750021,"ENSMUSG00000040659.3_Efhd2"
42.3962958138054,0.997472314324781,0.220504762939747,4.52358625286176,6.08005253172812e-06,0.00203933411750021,"ENSMUSG00000093565.1_Rab26os"
13.3673385221442,-1.96159184023776,0.433302446967444,-4.52707307324563,5.98062639249384e-06,0.00203933411750021,"ENSMUSG00000093861.2_Igkv1-110"
262.968649021015,0.807070569866089,0.178937542700334,4.51034789953322,6.47213934339952e-06,0.0020728768746291,"ENSMUSG00000041949.6_Tango6"
6.04472780107221,4.99159740064335,1.1060515951823,4.51298784106058,6.3920687944408e-06,0.0020728768746291,"ENSMUSG00000105762.1_Gm43605"
362.193572616926,0.655919758207606,0.145778785345966,4.49941846237065,6.81396088811524e-06,0.00214928845104217,"ENSMUSG00000073792.11_Alg6"
117.281706657511,3.14049060852847,0.699131652232923,4.49198745114487,7.05615822099266e-06,0.0021924642066362,"ENSMUSG00000070167.1_Snora57"
6472.93744733999,-0.795600364392426,0.177306075905404,-4.4871579291896,7.21795706187419e-06,0.00220328226973073,"ENSMUSG00000031740.8_Mmp2"
56.5318489350356,2.60355123283456,0.580544508367825,4.48467119283297,7.30264562452783e-06,0.00220328226973073,"ENSMUSG00000064437.1_Snord49b"
3234.71904835133,-0.656693400881903,0.146771948369524,-4.47424326090272,7.66824021102768e-06,0.00228053463875963,"ENSMUSG00000038168.5_P3h2"
1013.20830355327,0.390415960698473,0.0874048894687418,4.46675195256777,7.94161197252732e-06,0.0022945924116172,"ENSMUSG00000022142.8_Nup155"
136.491080695972,0.706370478232053,0.158135684616188,4.46686325067292,7.93748315482823e-06,0.0022945924116172,"ENSMUSG00000059323.14_Tonsl"
497.274223913874,1.77959129635165,0.398658284373634,4.46395162500564,8.04617379421923e-06,0.0022945924116172,"ENSMUSG00000094655.1_Gm25360"
65249.9072314984,3.48512780078222,0.783572130161102,4.44774343884038,8.67770881504161e-06,0.00244125056907481,"ENSMUSG00000098178.1_Gm42418"
361.824988935809,-0.325499323771897,0.0735400170471377,-4.42615241118667,9.59287578696662e-06,0.00251026650554028,"ENSMUSG00000006058.10_Snf8"
839.404409190661,0.809665908942194,0.18315539492534,4.42065006751365,9.8404418550951e-06,0.00251026650554028,"ENSMUSG00000033697.15_Arhgap39"
1161.02365331044,0.466059659950631,0.105390221903624,4.42222866156244,9.76879905138561e-06,0.00251026650554028,"ENSMUSG00000037461.10_Ints7"
133.739102274715,1.31410879189415,0.297361364286375,4.41923178233939,9.90523698126155e-06,0.00251026650554028,"ENSMUSG00000037617.12_Spag1"
568.663262571767,-0.415236129369416,0.0938907989996885,-4.42254335667965,9.75457663577183e-06,0.00251026650554028,"ENSMUSG00000039740.6_Alg2"
417.956475508406,2.51878976606282,0.569904971308757,4.41966624765275,9.8853450261473e-06,0.00251026650554028,"ENSMUSG00000064853.1_Gm23442"
316.306298037808,4.70424747827022,1.06576867779495,4.41394795726517,1.01502369236806e-05,0.00251026650554028,"ENSMUSG00000074183.3_Gsta1"
68.9991995277023,-0.950623577471584,0.215288279779478,-4.41558443611198,1.00737447927533e-05,0.00251026650554028,"ENSMUSG00000084319.3_Tpt1-ps3"
335.766349276039,2.43384863173286,0.549742580965137,4.42725143731809,9.54414555433693e-06,0.00251026650554028,"ENSMUSG00000088529.1_Gm26083"
105.620655111572,2.63736013565808,0.597790988737655,4.41184324512377,1.02494309237642e-05,0.00251026650554028,"ENSMUSG00000092819.1_Gm23639"
28.4520516393662,1.75908155638687,0.396641511279784,4.43494063622113,9.20976635656657e-06,0.00251026650554028,"ENSMUSG00000104632.1_Gm42909"
2340.36426641882,-0.557162488403758,0.126968554814791,-4.38819272391097,1.1429647313677e-05,0.00261130308534417,"ENSMUSG00000024098.6_Twsg1"
523.114951601765,1.19406869776033,0.272338051362308,4.38450922222319,1.16247558368852e-05,0.00261130308534417,"ENSMUSG00000029516.19_Cit"
137.112897664703,-1.51375567945495,0.345676292680906,-4.37911338297157,1.19163124751511e-05,0.00261130308534417,"ENSMUSG00000032243.8_Itga11"
183.255022769267,2.49092104143513,0.56698199527601,4.39329830962716,1.11643765270853e-05,0.00261130308534417,"ENSMUSG00000038916.7_Soga3"
503.05322731767,4.75248814086331,1.08483839365783,4.38082590793916,1.18230308401362e-05,0.00261130308534417,"ENSMUSG00000039691.10_Tspan10"
520.333092716653,3.92479619398403,0.894826037996165,4.38609967449433,1.15401255674422e-05,0.00261130308534417,"ENSMUSG00000065145.1_Vaultrc5"
78.1054037170599,4.24067780193593,0.965164963090304,4.39373367673642,1.11420301930079e-05,0.00261130308534417,"ENSMUSG00000093482.8_Gm20619"
5.20451588736146,5.1696815952547,1.17796770639027,4.3886445844059,1.14059294517461e-05,0.00261130308534417,"ENSMUSG00000096280.1_Gm23287"
62.5475156854478,0.774034468498731,0.176248819171161,4.39171435098832,1.12460388203082e-05,0.00261130308534417,"ENSMUSG00000097616.7_1110019D14Rik"
160.123522239054,1.82366962005858,0.416148999395104,4.3822516038952,1.17459048826842e-05,0.00261130308534417,"ENSMUSG00000103585.1_Pcdhgb4"
99.4330890299835,1.75919987354027,0.402773234220622,4.36771792183354,1.25551500125744e-05,0.00269456817486364,"ENSMUSG00000064816.1_Gm22357"
180.249495536136,1.6968694523266,0.388437480729168,4.36844932971263,1.25131840730008e-05,0.00269456817486364,"ENSMUSG00000093452.4_Zfhx2os"
1634.92017068071,0.484812196719997,0.111209145903471,4.35946335871344,1.30381781652781e-05,0.00276968156168122,"ENSMUSG00000004562.16_Arhgef40"
390.942446877307,-0.655292434679097,0.150491215238435,-4.35435672202438,1.3345823374252e-05,0.00278134468029006,"ENSMUSG00000037855.15_Zfp365"
6.82585223837357,6.03234874622418,1.38543484685214,4.35411940152245,1.33602876370932e-05,0.00278134468029006,"ENSMUSG00000065016.1_Snora3"
4447.38381861569,4.57122030865662,1.05307211284954,4.34084261930287,1.41937361426018e-05,0.00278759621713852,"ENSMUSG00000004651.6_Tyr"
4607.31122244957,-0.586618124718482,0.134989393343456,-4.34566087148743,1.38856960737328e-05,0.00278759621713852,"ENSMUSG00000020152.7_Actr2"
532.497421465335,-0.332444324626848,0.0765118842577664,-4.34500245095065,1.39274108105459e-05,0.00278759621713852,"ENSMUSG00000028458.12_Tesk1"
570.983298272277,0.578979900165261,0.133175709123188,4.34748877236841,1.37705117564967e-05,0.00278759621713852,"ENSMUSG00000039765.15_Cc2d2a"
17.5508856332292,4.97326229332968,1.14518843164465,4.34274583632266,1.40712890592658e-05,0.00278759621713852,"ENSMUSG00000054013.6_Tmem179"
