"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000409.14_Lck","Lck",451.903313766128,3.50210872380635,0.42463592072503,8.24732094691094,1.61984944524917e-16,4.17005589796536e-14
"ENSMUSG00000016498.10_Pdcd1lg2","Pdcd1lg2",503.507708690738,5.11808637810802,0.62054250842117,8.24776112619558,1.61389563774502e-16,4.17005589796536e-14
"ENSMUSG00000026395.16_Ptprc","Ptprc",5711.69847319638,2.87789814160014,0.348926600068815,8.24786112905284,1.61254602264076e-16,4.17005589796536e-14
"ENSMUSG00000036594.15_H2-Aa","H2-Aa",21708.4514643058,3.55399822112821,0.431446832334325,8.23739556018862,1.75999840773168e-16,4.48212927835667e-14
"ENSMUSG00000028268.14_Gbp3","Gbp3",3064.99661007937,2.54693252985289,0.309283471936796,8.23494548190203,1.796394244869e-16,4.52614907398697e-14
"ENSMUSG00000029298.15_Gbp9","Gbp9",2200.0722856481,2.39475529159011,0.291331777430301,8.22002773852243,2.03456117650787e-16,5.04218177089079e-14
"ENSMUSG00000071716.5_Apol7e","Apol7e",170.033212940112,4.14330929314528,0.504083783229539,8.21948539308313,2.04378251142339e-16,5.04218177089079e-14
"ENSMUSG00000026177.11_Slc11a1","Slc11a1",1109.89059821429,3.12073981796301,0.379882049421266,8.21502311761591,2.1212338932554e-16,5.12645954365927e-14
"ENSMUSG00000076928.5_Trac","Trac",211.419142868652,3.70269849728831,0.450712059822761,8.2152194879018,2.11776544243701e-16,5.12645954365927e-14
"ENSMUSG00000022629.17_Kif21a","Kif21a",1331.87043733827,-1.74630056818694,0.212856023836302,-8.20413975941759,2.32247806523559e-16,5.55611823202422e-14
"ENSMUSG00000043017.9_Ptgir","Ptgir",197.337491156305,2.26492787850843,0.276124392622479,8.20256355114946,2.35314269729803e-16,5.57318316428065e-14
"ENSMUSG00000029449.11_Rhof","Rhof",98.8097727050499,2.8107273365489,0.342815214241258,8.19895739682907,2.42480836334173e-16,5.68605557201836e-14
"ENSMUSG00000003283.14_Hck","Hck",562.304945471159,2.38130439537653,0.290833497033231,8.18786150724734,2.659085526199e-16,6.1742923139703e-14
"ENSMUSG00000023903.8_Mmp25","Mmp25",196.672128798963,3.17290061950952,0.387970956599621,8.17819108759704,2.8813658172405e-16,6.62546291412854e-14
"ENSMUSG00000024670.17_Cd6","Cd6",276.50058839892,3.70307151658771,0.453814477822819,8.1598796370562,3.35358607494871e-16,7.60988667506427e-14
"ENSMUSG00000053101.3_Gpr141","Gpr141",284.029879395045,3.91900237133954,0.480319598808266,8.15915565607375,3.37374641480218e-16,7.60988667506427e-14
"ENSMUSG00000046245.13_Pilra","Pilra",380.430863820095,2.80370173702328,0.345301817933155,8.11956842221442,4.67844366036725e-16,1.04532320426545e-13
"ENSMUSG00000091345.9_Col6a5","Col6a5",126.486438501564,5.31617585304398,0.655318528175962,8.11235395379591,4.96484276847528e-16,1.09894706662214e-13
"ENSMUSG00000031662.8_Snx20","Snx20",320.564306101547,2.75636142805748,0.340002403867581,8.10688805932966,5.19326643738836e-16,1.13886409539913e-13
"ENSMUSG00000034997.5_Htr2a","Htr2a",547.925793563638,2.24796619975939,0.27788534041989,8.08954584060704,5.98876123966729e-16,1.30126441468147e-13
"ENSMUSG00000052270.7_Fpr2","Fpr2",211.626294633971,5.1698980964769,0.639656143987417,8.08230819804117,6.35522451568381e-16,1.36833761299505e-13
"ENSMUSG00000022439.9_Parvg","Parvg",323.689840077061,3.07474871183956,0.380514075459456,8.08051241764688,6.44951895142501e-16,1.37612979140135e-13
"ENSMUSG00000046031.7_Calhm6","Calhm6",156.133911978667,3.79084360591562,0.469736166256318,8.07015486188282,7.02090594080418e-16,1.47153217966377e-13
"ENSMUSG00000057135.12_Scimp","Scimp",113.713280910681,3.07321305262638,0.380777771695156,8.07088354697011,6.97912593812232e-16,1.47153217966377e-13
"ENSMUSG00000078853.8_Igtp","Igtp",3343.62478947302,2.86741152876868,0.355879551596412,8.05725284272722,7.80281470721678e-16,1.62106897829581e-13
"ENSMUSG00000087107.8_AI662270","AI662270",307.309050027276,2.07650142783063,0.25787134148085,8.05247072399025,8.11391505697345e-16,1.67104316703791e-13
"ENSMUSG00000064109.8_Hcst","Hcst",64.602090161818,3.72747726091775,0.463194082420532,8.04733350961421,8.46173649136599e-16,1.71288689796164e-13
"ENSMUSG00000078921.3_Tgtp2","Tgtp2",5747.63036445668,2.87260970568681,0.356926280456173,8.0481877154449,8.40289992486073e-16,1.71288689796164e-13
"ENSMUSG00000039191.12_Rbpj","Rbpj",2557.18522155614,1.01728994123037,0.126463211513385,8.04415710352804,8.68410557844223e-16,1.74300302135446e-13
"ENSMUSG00000048120.16_Entpd1","Entpd1",1269.44989129021,2.68520696465754,0.333997147216539,8.03961047881839,9.01244984694679e-16,1.7937047241604e-13
"ENSMUSG00000024910.5_Ctsw","Ctsw",382.089453802913,3.73602413147185,0.465441825382796,8.02683370451121,1.00020516732344e-15,1.97407159857404e-13
